,File_Name,Cluster_Label_A,Cluster_Label_B,File_Path,best_k_value
25,cfb3a2d9fcb5dac66739e0621bae4037c555fb4b.bin,4,406,datacopy/UCSB/cfb3a2d9fcb5dac66739e0621bae4037c555fb4b.bin,"[2, 9]"
26,6857b01b5587b789bd51b1a6eda2ade3adb5da07.bin,4,1476,datacopy/UCSB/6857b01b5587b789bd51b1a6eda2ade3adb5da07.bin,"[2, 9]"
27,20e57740042a71beb2fab6ace125af011d937205.bin,4,1476,datacopy/UCSB/20e57740042a71beb2fab6ace125af011d937205.bin,"[2, 9]"
28,cfea46b95dba2ede4fec4e56ee882e3d075959eb.bin,4,1476,datacopy/UCSB/cfea46b95dba2ede4fec4e56ee882e3d075959eb.bin,"[2, 9]"
29,6a114809e810c6f90eb3767f7dfbe2cb63637638.bin,4,1476,datacopy/UCSB/6a114809e810c6f90eb3767f7dfbe2cb63637638.bin,"[2, 9]"
30,2a4013be31ad5feabc523158b3e89bedf7fec8f8.bin,4,1476,datacopy/UCSB/2a4013be31ad5feabc523158b3e89bedf7fec8f8.bin,"[2, 9]"
31,ae2764abdbf9f9b81c20c5a9f691846b05a61fb1.bin,4,1476,datacopy/UCSB/ae2764abdbf9f9b81c20c5a9f691846b05a61fb1.bin,"[2, 9]"
32,613d6e92aaee6763b51d3a6ace7d0673415eea24.bin,4,1476,datacopy/UCSB/613d6e92aaee6763b51d3a6ace7d0673415eea24.bin,"[2, 9]"
33,b503b28fca9a7c64d5bce010b161b96538b56a16.bin,4,1476,datacopy/UCSB/b503b28fca9a7c64d5bce010b161b96538b56a16.bin,"[2, 9]"
34,868ab1bf7134a55245f2fc9f777ea11dcc94ae69.bin,4,406,datacopy/UCSB/868ab1bf7134a55245f2fc9f777ea11dcc94ae69.bin,"[2, 9]"
35,88a590c465f49362d0c2f585ba8a780c4e87f491.bin,4,406,datacopy/UCSB/88a590c465f49362d0c2f585ba8a780c4e87f491.bin,"[2, 9]"
36,e3e58b08d128c145b579e9ac92ba7502351f1b32.bin,4,1476,datacopy/UCSB/e3e58b08d128c145b579e9ac92ba7502351f1b32.bin,"[2, 9]"
37,dce2ee0af402f66895c0ab44c0ecbd6829b78b8e.bin,4,406,datacopy/UCSB/dce2ee0af402f66895c0ab44c0ecbd6829b78b8e.bin,"[2, 9]"
38,da5d7bf348f562ba29187a1ca8680852afda25dd.bin,4,1476,datacopy/UCSB/da5d7bf348f562ba29187a1ca8680852afda25dd.bin,"[2, 9]"
39,dafa49e25aed95446fca70cd4c218471ac20edf8.bin,4,1476,datacopy/UCSB/dafa49e25aed95446fca70cd4c218471ac20edf8.bin,"[2, 9]"
40,3a2f08a1e0b634c4e0aab4b4f006aaaaa07e057a.bin,4,406,datacopy/UCSB/3a2f08a1e0b634c4e0aab4b4f006aaaaa07e057a.bin,"[2, 9]"
41,42db0da29c71945fd3ca213e9ad2ed70c11c69ba.bin,4,406,datacopy/UCSB/42db0da29c71945fd3ca213e9ad2ed70c11c69ba.bin,"[2, 9]"
42,88eac7ab00a6b7bfac49998af93ea5cd1b2c1b7d.bin,6,1983,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/8/8/e/88eac7ab00a6b7bfac49998af93ea5cd1b2c1b7d.bin,"[1, 238]"
43,8fb67cd2c95d7424521cf4395314b46c7c17f89f.bin,6,706,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/8/f/b/8fb67cd2c95d7424521cf4395314b46c7c17f89f.bin,"[1, 238]"
44,b931a32f03fc4808885a45c9e713aa0267f94121.bin,6,706,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/b/9/3/b931a32f03fc4808885a45c9e713aa0267f94121.bin,"[1, 238]"
45,29315452c2041a5b22e125a0111b6e881620ff71.bin,6,706,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/2/9/3/29315452c2041a5b22e125a0111b6e881620ff71.bin,"[1, 238]"
46,0261bca7b9e415e0ef8ecdb7eb47f012c3822807.bin,6,1983,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/0/2/6/0261bca7b9e415e0ef8ecdb7eb47f012c3822807.bin,"[1, 238]"
47,885715aa5186f9a28bd95ac5b94580b44f21b530.bin,8,1513,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/8/8/5/885715aa5186f9a28bd95ac5b94580b44f21b530.bin,"[1, 3, 95]"
48,8aa10c692b2fdd29d545cb3a0e58162dd0fcefaa.bin,8,1513,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/8/a/a/8aa10c692b2fdd29d545cb3a0e58162dd0fcefaa.bin,"[1, 3, 95]"
49,ab9b8afdf42f06674621b4e2f20c532f42b014c9.bin,8,1532,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/a/b/9/ab9b8afdf42f06674621b4e2f20c532f42b014c9.bin,"[1, 3, 95]"
50,e8f2079e3ca0cd77d5659f3dc4ab040abcf8f6ce.bin,8,1513,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/e/8/f/e8f2079e3ca0cd77d5659f3dc4ab040abcf8f6ce.bin,"[1, 3, 95]"
51,2830c2ab3e61acf7771a25889aa839c7eb85fbe7.bin,8,1532,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/2/8/3/2830c2ab3e61acf7771a25889aa839c7eb85fbe7.bin,"[1, 3, 95]"
52,18c2405c71cb3326b0020729cee958d24c201e6d.bin,8,694,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/1/8/c/18c2405c71cb3326b0020729cee958d24c201e6d.bin,"[1, 3, 95]"
53,5b9ad5f7e2b96c1cc26014b37f499d3bdba34422.bin,8,1513,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/5/b/9/5b9ad5f7e2b96c1cc26014b37f499d3bdba34422.bin,"[1, 3, 95]"
54,4cb02f6f0144bcc7c534e729d7df760cc3eefb21.bin,8,1532,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/4/c/b/4cb02f6f0144bcc7c534e729d7df760cc3eefb21.bin,"[1, 3, 95]"
55,8e6a001557ae4d090725c76a2b03487c5c6dabd4.bin,10,1986,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/8/e/6/8e6a001557ae4d090725c76a2b03487c5c6dabd4.bin,"[3, 205]"
56,3952982e2de596d83c3dc7ed971ac59f0e2416f4.bin,10,1986,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/3/9/5/3952982e2de596d83c3dc7ed971ac59f0e2416f4.bin,"[3, 205]"
57,505aa6d4a78915bc14c2721dffe6923fa5e0a2e6.bin,10,1986,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/5/0/5/505aa6d4a78915bc14c2721dffe6923fa5e0a2e6.bin,"[3, 205]"
58,fd30fc1830fe5f7c15cfaadcc11a4abf2d145929.bin,10,112,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/f/d/3/fd30fc1830fe5f7c15cfaadcc11a4abf2d145929.bin,"[3, 205]"
59,8be83e60260b6dbf6974b17c24c61b9df58aa95c.bin,11,130,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/8/b/e/8be83e60260b6dbf6974b17c24c61b9df58aa95c.bin,"[122, 10, 1, 20, 222, 7, 1]"
60,874c0343d07ad7787c6ec77ab83e3b9cf38a118f.bin,11,1155,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/8/7/4/874c0343d07ad7787c6ec77ab83e3b9cf38a118f.bin,"[122, 10, 1, 20, 222, 7, 1]"
61,a20b2e4c4ec0cbb86a072f4844c7cf5e58284059.bin,11,1155,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/a/2/0/a20b2e4c4ec0cbb86a072f4844c7cf5e58284059.bin,"[122, 10, 1, 20, 222, 7, 1]"
62,ec324569011012f47bded65899abbcfc8a08759c.bin,11,1155,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/e/c/3/ec324569011012f47bded65899abbcfc8a08759c.bin,"[122, 10, 1, 20, 222, 7, 1]"
63,bd4c3e060252aa6a9f1c8dcf2fdc83da790d099e.bin,11,1155,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/b/d/4/bd4c3e060252aa6a9f1c8dcf2fdc83da790d099e.bin,"[122, 10, 1, 20, 222, 7, 1]"
64,2b9c6a73db92573bb97d002beca89235e4967d61.bin,11,1155,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/2/b/9/2b9c6a73db92573bb97d002beca89235e4967d61.bin,"[122, 10, 1, 20, 222, 7, 1]"
65,1b33e63f3ab6ee95238b2331e853eaa2dba5e541.bin,11,1155,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/1/b/3/1b33e63f3ab6ee95238b2331e853eaa2dba5e541.bin,"[122, 10, 1, 20, 222, 7, 1]"
66,5bc02327333b3173a9d24e9f1e5442247b416b8a.bin,11,1155,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/5/b/c/5bc02327333b3173a9d24e9f1e5442247b416b8a.bin,"[122, 10, 1, 20, 222, 7, 1]"
67,5225367c011a6a1037275164f8f01f9428d0c9f0.bin,11,1155,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/5/2/2/5225367c011a6a1037275164f8f01f9428d0c9f0.bin,"[122, 10, 1, 20, 222, 7, 1]"
68,573313f8b4f71fe201059e024bc996871c27a87e.bin,11,1155,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/5/7/3/573313f8b4f71fe201059e024bc996871c27a87e.bin,"[122, 10, 1, 20, 222, 7, 1]"
69,fde200f71101e2c69134ffb03f8bf9ca50cb1802.bin,11,1155,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/f/d/e/fde200f71101e2c69134ffb03f8bf9ca50cb1802.bin,"[122, 10, 1, 20, 222, 7, 1]"
70,c4df86fbe98f614694dfedad05418b011099f922.bin,11,130,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/4/d/c4df86fbe98f614694dfedad05418b011099f922.bin,"[122, 10, 1, 20, 222, 7, 1]"
71,49e34c6e9a19a5a078a6a0f0722c21af7f11be09.bin,11,1155,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/4/9/e/49e34c6e9a19a5a078a6a0f0722c21af7f11be09.bin,"[122, 10, 1, 20, 222, 7, 1]"
72,0303ca1a380527dd68668ae0b6c7dcaf7ea92ccc.bin,11,1155,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/0/3/0/0303ca1a380527dd68668ae0b6c7dcaf7ea92ccc.bin,"[122, 10, 1, 20, 222, 7, 1]"
73,0f1fbd7fb6abb614eeeb96d0e599d7dbf6fd0eba.bin,11,1155,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/0/f/1/0f1fbd7fb6abb614eeeb96d0e599d7dbf6fd0eba.bin,"[122, 10, 1, 20, 222, 7, 1]"
74,042fbdf8725844cc0a47271bc0d9e5a4ebd5db32.bin,11,1155,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/0/4/2/042fbdf8725844cc0a47271bc0d9e5a4ebd5db32.bin,"[122, 10, 1, 20, 222, 7, 1]"
75,6825ca603155ca1d00a269ac18bfb4fec8eadfe8.bin,11,130,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/6/8/2/6825ca603155ca1d00a269ac18bfb4fec8eadfe8.bin,"[122, 10, 1, 20, 222, 7, 1]"
76,7224e063ce530537b755364af70d47567d48e7a4.bin,11,1155,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/7/2/2/7224e063ce530537b755364af70d47567d48e7a4.bin,"[122, 10, 1, 20, 222, 7, 1]"
77,7ce46dd94203c0b426e3e5ba201c1cb0ba0d8a52.bin,11,1155,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/7/c/e/7ce46dd94203c0b426e3e5ba201c1cb0ba0d8a52.bin,"[122, 10, 1, 20, 222, 7, 1]"
78,7442b1988deec5bf85cffbe2da14c43967d05baf.bin,11,1155,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/7/4/4/7442b1988deec5bf85cffbe2da14c43967d05baf.bin,"[122, 10, 1, 20, 222, 7, 1]"
79,dd090ef415ebb6cd513eb5d2c8ae26465ce51093.bin,11,799,datacopy/UCSB/dd090ef415ebb6cd513eb5d2c8ae26465ce51093.bin,"[122, 10, 1, 20, 222, 7, 1]"
80,e782b1e43d6611b13a51abbf1cd3527998da1f17.bin,11,1208,datacopy/UCSB/e782b1e43d6611b13a51abbf1cd3527998da1f17.bin,"[122, 10, 1, 20, 222, 7, 1]"
81,9ff03f2708354ad14cd2969f14470cc4aafc30ad.bin,11,799,datacopy/UCSB/9ff03f2708354ad14cd2969f14470cc4aafc30ad.bin,"[122, 10, 1, 20, 222, 7, 1]"
82,a38dbf40b217db1668eb6d2651d02655b403f67a.bin,11,1208,datacopy/UCSB/a38dbf40b217db1668eb6d2651d02655b403f67a.bin,"[122, 10, 1, 20, 222, 7, 1]"
83,2eda33e44946c3b534a3164a463429558c0820859f2e24b50ec963d8fd515ea5,11,1155,datacopy/Stefano/2eda33e44946c3b534a3164a463429558c0820859f2e24b50ec963d8fd515ea5,"[122, 10, 1, 20, 222, 7, 1]"
84,1e1baacb4f07e1d17aa9d12f2ecbbc50f8f8ef397e76cf313dd2f1ffef7a917a,11,1155,datacopy/Stefano/1e1baacb4f07e1d17aa9d12f2ecbbc50f8f8ef397e76cf313dd2f1ffef7a917a,"[122, 10, 1, 20, 222, 7, 1]"
85,3fb86fa326560dc44ca6c6390a4c47bbc9a3b5bf5ee99b870f691c34adc1904f,11,1155,datacopy/Stefano/3fb86fa326560dc44ca6c6390a4c47bbc9a3b5bf5ee99b870f691c34adc1904f,"[122, 10, 1, 20, 222, 7, 1]"
86,4345c53f29a650f53d242cd39a6feed2b15faf46018ec6684af042e43e9d1b97,11,1155,datacopy/Stefano/4345c53f29a650f53d242cd39a6feed2b15faf46018ec6684af042e43e9d1b97,"[122, 10, 1, 20, 222, 7, 1]"
87,5275e1dd1b95152c308c290fce8a21c14d140acafe832011c24309d4146fe357,11,1155,datacopy/Stefano/5275e1dd1b95152c308c290fce8a21c14d140acafe832011c24309d4146fe357,"[122, 10, 1, 20, 222, 7, 1]"
88,db1b008e5776e496f263359352def24977f5226c1fc7ba002f1320b9267a66af,11,54,datacopy/Stefano/db1b008e5776e496f263359352def24977f5226c1fc7ba002f1320b9267a66af,"[122, 10, 1, 20, 222, 7, 1]"
89,a780b73f4544b48281035ec666ea0a626e65bc8c7ce4540bb1e8d27b10432944,11,1155,datacopy/Stefano/a780b73f4544b48281035ec666ea0a626e65bc8c7ce4540bb1e8d27b10432944,"[122, 10, 1, 20, 222, 7, 1]"
90,ffa1eb9d1a412e3b932ec7f007bb27ed2b841626cc85539658993b042d5385a8,11,1155,datacopy/Stefano/ffa1eb9d1a412e3b932ec7f007bb27ed2b841626cc85539658993b042d5385a8,"[122, 10, 1, 20, 222, 7, 1]"
91,8f84e4d0163d40443a91b393c47431177583281f3f816470693fe44c3f4158b2,11,1155,datacopy/Stefano/8f84e4d0163d40443a91b393c47431177583281f3f816470693fe44c3f4158b2,"[122, 10, 1, 20, 222, 7, 1]"
92,3efe7007e36c5ac1210b7445ab49f0a5a74336915e817dc27ae1eb58164ae77c,11,1155,datacopy/Stefano/3efe7007e36c5ac1210b7445ab49f0a5a74336915e817dc27ae1eb58164ae77c,"[122, 10, 1, 20, 222, 7, 1]"
93,a3c895c6ef324ed724003957fa2cc75d6bd785cb17e7460facda9e8d6ccafbc1,11,1155,datacopy/Stefano/a3c895c6ef324ed724003957fa2cc75d6bd785cb17e7460facda9e8d6ccafbc1,"[122, 10, 1, 20, 222, 7, 1]"
94,c65a5d23e240c991ec9afe227f0eeef2b020197d410e7dc3f548c3afe2396981,11,1155,datacopy/Stefano/c65a5d23e240c991ec9afe227f0eeef2b020197d410e7dc3f548c3afe2396981,"[122, 10, 1, 20, 222, 7, 1]"
95,417dc90d6a459f0a9b8fc7482843d6107fe3db9aedef3813cb341bd61fc4cf6c,11,130,datacopy/Stefano/417dc90d6a459f0a9b8fc7482843d6107fe3db9aedef3813cb341bd61fc4cf6c,"[122, 10, 1, 20, 222, 7, 1]"
96,0946dfefb1b82d779caac41aead1976b9f7ec63acd9330a6c8cb60431f849cd8,11,1155,datacopy/Stefano/0946dfefb1b82d779caac41aead1976b9f7ec63acd9330a6c8cb60431f849cd8,"[122, 10, 1, 20, 222, 7, 1]"
97,65075c0ede17c82830eac689b44b59911c5dbea4515f1533c1fca6f2f9dbca5c,11,1155,datacopy/Stefano/65075c0ede17c82830eac689b44b59911c5dbea4515f1533c1fca6f2f9dbca5c,"[122, 10, 1, 20, 222, 7, 1]"
98,0b946bd2f751684bdef02207ce2996a707f05ea5733f4fa7672e3d113ac1c165,11,1155,datacopy/Stefano/0b946bd2f751684bdef02207ce2996a707f05ea5733f4fa7672e3d113ac1c165,"[122, 10, 1, 20, 222, 7, 1]"
99,da47ad3273b67adbaa72916e92681a193f365d776bcf26e361f7aabc145d0204,11,1155,datacopy/Stefano/da47ad3273b67adbaa72916e92681a193f365d776bcf26e361f7aabc145d0204,"[122, 10, 1, 20, 222, 7, 1]"
100,0880753ae8b82ae591bfded631cc72cbd8745260634b69b15ef17d24c3f1f660,11,1155,datacopy/Stefano/0880753ae8b82ae591bfded631cc72cbd8745260634b69b15ef17d24c3f1f660,"[122, 10, 1, 20, 222, 7, 1]"
101,8474c65b61e12908c35ba13bf02c2353662470f970b04f411e01d4dbf05c4607,11,1155,datacopy/Stefano/8474c65b61e12908c35ba13bf02c2353662470f970b04f411e01d4dbf05c4607,"[122, 10, 1, 20, 222, 7, 1]"
102,33207eb457c3626fe8c6673580f3392ebe6b4334fb167e00c137f2afcf18ab06,11,1155,datacopy/Stefano/33207eb457c3626fe8c6673580f3392ebe6b4334fb167e00c137f2afcf18ab06,"[122, 10, 1, 20, 222, 7, 1]"
103,f9b8d514d2190d54a861a501fb911a604f38408e083437dae9b056238e897336,11,1155,datacopy/Stefano/f9b8d514d2190d54a861a501fb911a604f38408e083437dae9b056238e897336,"[122, 10, 1, 20, 222, 7, 1]"
104,8a411abfbc42a2506ae20bdf5aa67c96140a0b79bc5389dd3ade7c2968bda2f3,11,1155,datacopy/Stefano/8a411abfbc42a2506ae20bdf5aa67c96140a0b79bc5389dd3ade7c2968bda2f3,"[122, 10, 1, 20, 222, 7, 1]"
105,79e9ad5e4cecc28f549388f9f1ca7ef636c666447cb8afe8e3c96a3673bea6c0,11,1155,datacopy/Stefano/79e9ad5e4cecc28f549388f9f1ca7ef636c666447cb8afe8e3c96a3673bea6c0,"[122, 10, 1, 20, 222, 7, 1]"
106,bd510d8a1005fcd249e0130456dfc3f42204da190c799fef23f202229c667604,11,1155,datacopy/Stefano/bd510d8a1005fcd249e0130456dfc3f42204da190c799fef23f202229c667604,"[122, 10, 1, 20, 222, 7, 1]"
107,837010acd9647a0a6f3c0798ed1fc0695f3a4547096f1188abfcb93c4e8cbfeb,11,1155,datacopy/Stefano/837010acd9647a0a6f3c0798ed1fc0695f3a4547096f1188abfcb93c4e8cbfeb,"[122, 10, 1, 20, 222, 7, 1]"
108,1aa78fdf5cfc1efaf8ac854da846dd452f4ae507ae9c325e57fea7d6c78ac67c,11,1155,datacopy/Stefano/1aa78fdf5cfc1efaf8ac854da846dd452f4ae507ae9c325e57fea7d6c78ac67c,"[122, 10, 1, 20, 222, 7, 1]"
109,17cab601edc3a7efe4d32240dce022268e36210c342c81bfc3b13487e9d126c4,11,991,datacopy/Stefano/17cab601edc3a7efe4d32240dce022268e36210c342c81bfc3b13487e9d126c4,"[122, 10, 1, 20, 222, 7, 1]"
110,7b97e4b763a6dc70581a07591d5d1ce76550251b97127d2d4a6d3d09dd81c336,11,1155,datacopy/Stefano/7b97e4b763a6dc70581a07591d5d1ce76550251b97127d2d4a6d3d09dd81c336,"[122, 10, 1, 20, 222, 7, 1]"
111,20d0d272d41ce5dd16e7fd7a17935b3378cc3baac83d4881184b36cfddc15cae,11,1155,datacopy/Stefano/20d0d272d41ce5dd16e7fd7a17935b3378cc3baac83d4881184b36cfddc15cae,"[122, 10, 1, 20, 222, 7, 1]"
112,3c8bac7c4598b2ddfbf5baf872085e362a8db6ccfec8ec641636d456c5986477,11,1155,datacopy/Stefano/3c8bac7c4598b2ddfbf5baf872085e362a8db6ccfec8ec641636d456c5986477,"[122, 10, 1, 20, 222, 7, 1]"
113,a51cb23b849f4cbe0a5c7ccc8f724fb791fe7394ec4cfa1412fd4353cae06809,11,1155,datacopy/Stefano/a51cb23b849f4cbe0a5c7ccc8f724fb791fe7394ec4cfa1412fd4353cae06809,"[122, 10, 1, 20, 222, 7, 1]"
114,2cbca2cd2889ff9347f95949ccdcedffc6759a20a35827398a04c74d1e9f653f,11,1155,datacopy/Stefano/2cbca2cd2889ff9347f95949ccdcedffc6759a20a35827398a04c74d1e9f653f,"[122, 10, 1, 20, 222, 7, 1]"
115,c9dbff8053ebc60b260ab8fc1a85a1d5b02d3343a45edab2b053f349bdba2f64,11,1155,datacopy/Stefano/c9dbff8053ebc60b260ab8fc1a85a1d5b02d3343a45edab2b053f349bdba2f64,"[122, 10, 1, 20, 222, 7, 1]"
116,d910c3dc6af7282cd2256fe3a8c8387b664a9f82b732eed0967a92b18f8a4814,11,1155,datacopy/Stefano/d910c3dc6af7282cd2256fe3a8c8387b664a9f82b732eed0967a92b18f8a4814,"[122, 10, 1, 20, 222, 7, 1]"
117,cb160927af42cc87db866ecd152a4881ff1954f1e4fae91231b396579fe77624,11,1155,datacopy/Stefano/cb160927af42cc87db866ecd152a4881ff1954f1e4fae91231b396579fe77624,"[122, 10, 1, 20, 222, 7, 1]"
118,066d8288029552c630f2f01150978c474ee5f403359c24c125f55366fa5dbbd3,11,1155,datacopy/Stefano/066d8288029552c630f2f01150978c474ee5f403359c24c125f55366fa5dbbd3,"[122, 10, 1, 20, 222, 7, 1]"
119,edd1fd9d5785032bf7b8fbf57a99b0dd7d2bf66479c792d2461b9df438479cc9,11,1155,datacopy/Stefano/edd1fd9d5785032bf7b8fbf57a99b0dd7d2bf66479c792d2461b9df438479cc9,"[122, 10, 1, 20, 222, 7, 1]"
120,eb591d96d497d72f90fbef6bf1d8ace473cc4e24ae1db9d8929123f98ce5f436,11,1155,datacopy/Stefano/eb591d96d497d72f90fbef6bf1d8ace473cc4e24ae1db9d8929123f98ce5f436,"[122, 10, 1, 20, 222, 7, 1]"
